side,feature,beta,se,run,window,window_mid,first_season,last_season,lam,label,sign_convention
O,ft_miss,-0.49340545794890445,0.18876161907879138,lam_div3,2012-2014,2013.0,2012,2014,2371.2666666666664,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.40443969119657436,0.107688891065189,lam_div3,2012-2014,2013.0,2012,2014,2371.2666666666664,ORB (offense),D flipped: positive = good on both sides
O,drb,-0.018959546566716626,0.06410462319295614,lam_div3,2012-2014,2013.0,2012,2014,2371.2666666666664,DRB (offense),D flipped: positive = good on both sides
O,ast,0.43259021038414064,0.05941866997277485,lam_div3,2012-2014,2013.0,2012,2014,2371.2666666666664,AST (offense),D flipped: positive = good on both sides
O,tov,-0.7029116501756459,0.16895022033494064,lam_div3,2012-2014,2013.0,2012,2014,2371.2666666666664,TOV (offense),D flipped: positive = good on both sides
O,stl,0.7728247357219509,0.21858829719524897,lam_div3,2012-2014,2013.0,2012,2014,2371.2666666666664,STL (offense),D flipped: positive = good on both sides
O,blk,-0.07932738751996214,0.1491650284109136,lam_div3,2012-2014,2013.0,2012,2014,2371.2666666666664,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.3164033588014872,0.09219297460114738,lam_div3,2012-2014,2013.0,2012,2014,2371.2666666666664,PF (offense),D flipped: positive = good on both sides
D,fg3m,-0.27274617583894084,0.207604816788863,lam_div3,2012-2014,2013.0,2012,2014,2371.2666666666664,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.13978026462283663,0.1284430167153303,lam_div3,2012-2014,2013.0,2012,2014,2371.2666666666664,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,-0.02101478290383898,0.09074641393947662,lam_div3,2012-2014,2013.0,2012,2014,2371.2666666666664,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.22864031979904226,0.07886601412271114,lam_div3,2012-2014,2013.0,2012,2014,2371.2666666666664,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.2028919635806324,0.0869308589564634,lam_div3,2012-2014,2013.0,2012,2014,2371.2666666666664,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,-0.3051072735198705,0.21001787415687564,lam_div3,2012-2014,2013.0,2012,2014,2371.2666666666664,FT miss (defense),D flipped: positive = good on both sides
D,orb,-0.22303687599538424,0.1183251920552121,lam_div3,2012-2014,2013.0,2012,2014,2371.2666666666664,ORB (defense),D flipped: positive = good on both sides
D,drb,0.33978476922910605,0.06927940509775249,lam_div3,2012-2014,2013.0,2012,2014,2371.2666666666664,DRB (defense),D flipped: positive = good on both sides
D,ast,0.0945351514465872,0.06439265430272356,lam_div3,2012-2014,2013.0,2012,2014,2371.2666666666664,AST (defense),D flipped: positive = good on both sides
D,tov,-0.4945050967636999,0.18580720739373,lam_div3,2012-2014,2013.0,2012,2014,2371.2666666666664,TOV (defense),D flipped: positive = good on both sides
D,stl,1.4484760938504202,0.24224435668090663,lam_div3,2012-2014,2013.0,2012,2014,2371.2666666666664,STL (defense),D flipped: positive = good on both sides
D,blk,0.8998310758400906,0.16280398144714733,lam_div3,2012-2014,2013.0,2012,2014,2371.2666666666664,BLK (defense),D flipped: positive = good on both sides
D,pf,-0.08473902930307986,0.10082139715503521,lam_div3,2012-2014,2013.0,2012,2014,2371.2666666666664,PF (defense),D flipped: positive = good on both sides
O,fg3m,0.9269198633456339,0.16514311012997662,gt_half,2012-2014,2013.0,2012,2014,7113.8,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,0.03488840198552166,0.10388885547084248,gt_half,2012-2014,2013.0,2012,2014,7113.8,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.5628056887386508,0.07030573552469405,gt_half,2012-2014,2013.0,2012,2014,7113.8,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.4901002181625561,0.058296234769800656,gt_half,2012-2014,2013.0,2012,2014,7113.8,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.6239645577208062,0.06465625426463703,gt_half,2012-2014,2013.0,2012,2014,7113.8,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.5150114861172883,0.15453873189883605,gt_half,2012-2014,2013.0,2012,2014,7113.8,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.40329517833754136,0.0917223471870034,gt_half,2012-2014,2013.0,2012,2014,7113.8,ORB (offense),D flipped: positive = good on both sides
O,drb,-0.021313659038557982,0.05657012810407646,gt_half,2012-2014,2013.0,2012,2014,7113.8,DRB (offense),D flipped: positive = good on both sides
O,ast,0.4123570210244225,0.051805563436875986,gt_half,2012-2014,2013.0,2012,2014,7113.8,AST (offense),D flipped: positive = good on both sides
O,tov,-0.6754993475031585,0.14177729736305578,gt_half,2012-2014,2013.0,2012,2014,7113.8,TOV (offense),D flipped: positive = good on both sides
O,stl,0.8113060175139226,0.18217066720868633,gt_half,2012-2014,2013.0,2012,2014,7113.8,STL (offense),D flipped: positive = good on both sides
O,blk,-0.011906673169941442,0.12873735743853573,gt_half,2012-2014,2013.0,2012,2014,7113.8,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.2934323035667986,0.07889924660920243,gt_half,2012-2014,2013.0,2012,2014,7113.8,PF (offense),D flipped: positive = good on both sides
D,fg3m,-0.1402828884845412,0.17484862279116162,gt_half,2012-2014,2013.0,2012,2014,7113.8,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.20210017363087873,0.10953026772482449,gt_half,2012-2014,2013.0,2012,2014,7113.8,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,-0.03118889682525791,0.07485181737227443,gt_half,2012-2014,2013.0,2012,2014,7113.8,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.22870509209089263,0.06288608247973257,gt_half,2012-2014,2013.0,2012,2014,7113.8,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.18884626619830103,0.06963408080871314,gt_half,2012-2014,2013.0,2012,2014,7113.8,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,-0.3760867121225384,0.1669829777941098,gt_half,2012-2014,2013.0,2012,2014,7113.8,FT miss (defense),D flipped: positive = good on both sides
D,orb,-0.23045434505554832,0.097667763472781,gt_half,2012-2014,2013.0,2012,2014,7113.8,ORB (defense),D flipped: positive = good on both sides
D,drb,0.3986830680427249,0.059203306247707796,gt_half,2012-2014,2013.0,2012,2014,7113.8,DRB (defense),D flipped: positive = good on both sides
D,ast,0.1115662841916395,0.05444978821888056,gt_half,2012-2014,2013.0,2012,2014,7113.8,AST (defense),D flipped: positive = good on both sides
D,tov,-0.4493882282308859,0.15168732475659885,gt_half,2012-2014,2013.0,2012,2014,7113.8,TOV (defense),D flipped: positive = good on both sides
D,stl,1.4414608431679463,0.19576755760590356,gt_half,2012-2014,2013.0,2012,2014,7113.8,STL (defense),D flipped: positive = good on both sides
D,blk,0.8897629545842178,0.1361582736017273,gt_half,2012-2014,2013.0,2012,2014,7113.8,BLK (defense),D flipped: positive = good on both sides
D,pf,-0.08542946427539402,0.08353484499419618,gt_half,2012-2014,2013.0,2012,2014,7113.8,PF (defense),D flipped: positive = good on both sides
O,fg3m,0.9007429152201134,0.16697593031790772,gt_zero,2012-2014,2013.0,2012,2014,7113.8,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,0.04940518746552813,0.10515675751948295,gt_zero,2012-2014,2013.0,2012,2014,7113.8,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.5533980380475859,0.07070289414543461,gt_zero,2012-2014,2013.0,2012,2014,7113.8,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.4823970734817252,0.0584593871272721,gt_zero,2012-2014,2013.0,2012,2014,7113.8,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.6220849711794019,0.06462830977815355,gt_zero,2012-2014,2013.0,2012,2014,7113.8,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.5090258525356262,0.1544846411593506,gt_zero,2012-2014,2013.0,2012,2014,7113.8,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.39201239421802203,0.09219196850866823,gt_zero,2012-2014,2013.0,2012,2014,7113.8,ORB (offense),D flipped: positive = good on both sides
O,drb,-0.022285982633516888,0.056794201694854295,gt_zero,2012-2014,2013.0,2012,2014,7113.8,DRB (offense),D flipped: positive = good on both sides
O,ast,0.4070597379033795,0.05204165168771694,gt_zero,2012-2014,2013.0,2012,2014,7113.8,AST (offense),D flipped: positive = good on both sides
O,tov,-0.6768695878135083,0.14286452734443592,gt_zero,2012-2014,2013.0,2012,2014,7113.8,TOV (offense),D flipped: positive = good on both sides
O,stl,0.8408079944606153,0.18211134289716716,gt_zero,2012-2014,2013.0,2012,2014,7113.8,STL (offense),D flipped: positive = good on both sides
O,blk,-0.004719070399701986,0.12913422951102255,gt_zero,2012-2014,2013.0,2012,2014,7113.8,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.28911196145748613,0.07938431294995538,gt_zero,2012-2014,2013.0,2012,2014,7113.8,PF (offense),D flipped: positive = good on both sides
D,fg3m,-0.09616849466908706,0.17681829976525515,gt_zero,2012-2014,2013.0,2012,2014,7113.8,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.21980004797160324,0.11087283446357554,gt_zero,2012-2014,2013.0,2012,2014,7113.8,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,-0.037871948922044485,0.07530002549727291,gt_zero,2012-2014,2013.0,2012,2014,7113.8,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.22537886875476376,0.0630684285396592,gt_zero,2012-2014,2013.0,2012,2014,7113.8,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.18379676666661282,0.06960853233323806,gt_zero,2012-2014,2013.0,2012,2014,7113.8,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,-0.3849231867717756,0.16698167301730843,gt_zero,2012-2014,2013.0,2012,2014,7113.8,FT miss (defense),D flipped: positive = good on both sides
D,orb,-0.2382485018796981,0.09815045519133005,gt_zero,2012-2014,2013.0,2012,2014,7113.8,ORB (defense),D flipped: positive = good on both sides
D,drb,0.40943232990678696,0.059419495451109756,gt_zero,2012-2014,2013.0,2012,2014,7113.8,DRB (defense),D flipped: positive = good on both sides
D,ast,0.11264095512393116,0.05470352574963217,gt_zero,2012-2014,2013.0,2012,2014,7113.8,AST (defense),D flipped: positive = good on both sides
D,tov,-0.43210134297378944,0.1529464717240243,gt_zero,2012-2014,2013.0,2012,2014,7113.8,TOV (defense),D flipped: positive = good on both sides
D,stl,1.4485817586899916,0.19573778314729692,gt_zero,2012-2014,2013.0,2012,2014,7113.8,STL (defense),D flipped: positive = good on both sides
D,blk,0.9127627786533552,0.13654006288038864,gt_zero,2012-2014,2013.0,2012,2014,7113.8,BLK (defense),D flipped: positive = good on both sides
D,pf,-0.08434548346043894,0.08403585900374692,gt_zero,2012-2014,2013.0,2012,2014,7113.8,PF (defense),D flipped: positive = good on both sides
O,fg3m,0.9496793131872803,0.16361986298349104,margin_bins,2012-2014,2013.0,2012,2014,7113.8,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,0.022223949742104177,0.1028281935296247,margin_bins,2012-2014,2013.0,2012,2014,7113.8,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.5779162859380482,0.0699984551521692,margin_bins,2012-2014,2013.0,2012,2014,7113.8,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.4937852200760954,0.05819196428626001,margin_bins,2012-2014,2013.0,2012,2014,7113.8,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.6326912645690503,0.06472729926279662,margin_bins,2012-2014,2013.0,2012,2014,7113.8,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.520624023690319,0.15465280881944535,margin_bins,2012-2014,2013.0,2012,2014,7113.8,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.4135771094606716,0.09136258822771924,margin_bins,2012-2014,2013.0,2012,2014,7113.8,ORB (offense),D flipped: positive = good on both sides
O,drb,-0.01393920810570709,0.056441619495883076,margin_bins,2012-2014,2013.0,2012,2014,7113.8,DRB (offense),D flipped: positive = good on both sides
O,ast,0.426781475139598,0.05163301904262166,margin_bins,2012-2014,2013.0,2012,2014,7113.8,AST (offense),D flipped: positive = good on both sides
O,tov,-0.6890977315959312,0.14087721234084544,margin_bins,2012-2014,2013.0,2012,2014,7113.8,TOV (offense),D flipped: positive = good on both sides
O,stl,0.7979333413687542,0.18230760468110588,margin_bins,2012-2014,2013.0,2012,2014,7113.8,STL (offense),D flipped: positive = good on both sides
O,blk,-0.02025653021915219,0.12843610538208536,margin_bins,2012-2014,2013.0,2012,2014,7113.8,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.3131938408919946,0.07854885255853122,margin_bins,2012-2014,2013.0,2012,2014,7113.8,PF (offense),D flipped: positive = good on both sides
D,fg3m,-0.20233334824408278,0.17324065477465078,margin_bins,2012-2014,2013.0,2012,2014,7113.8,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.17897284757456222,0.10842891817760344,margin_bins,2012-2014,2013.0,2012,2014,7113.8,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,-0.033172960682050556,0.0745151971673518,margin_bins,2012-2014,2013.0,2012,2014,7113.8,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.2313540794433775,0.06277292586597616,margin_bins,2012-2014,2013.0,2012,2014,7113.8,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.1893907559924034,0.06970795417749152,margin_bins,2012-2014,2013.0,2012,2014,7113.8,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,-0.35268707639897956,0.16707409595088768,margin_bins,2012-2014,2013.0,2012,2014,7113.8,FT miss (defense),D flipped: positive = good on both sides
D,orb,-0.22587976509011642,0.09731079497634908,margin_bins,2012-2014,2013.0,2012,2014,7113.8,ORB (defense),D flipped: positive = good on both sides
D,drb,0.3773216031523483,0.059086896978494764,margin_bins,2012-2014,2013.0,2012,2014,7113.8,DRB (defense),D flipped: positive = good on both sides
D,ast,0.1041406462826634,0.05426702199879531,margin_bins,2012-2014,2013.0,2012,2014,7113.8,AST (defense),D flipped: positive = good on both sides
D,tov,-0.4593075414480574,0.1506597396998455,margin_bins,2012-2014,2013.0,2012,2014,7113.8,TOV (defense),D flipped: positive = good on both sides
D,stl,1.4190554229070194,0.19588916385397426,margin_bins,2012-2014,2013.0,2012,2014,7113.8,STL (defense),D flipped: positive = good on both sides
D,blk,0.865456717219216,0.1358949702521059,margin_bins,2012-2014,2013.0,2012,2014,7113.8,BLK (defense),D flipped: positive = good on both sides
D,pf,-0.07219353034407683,0.08317904216876057,margin_bins,2012-2014,2013.0,2012,2014,7113.8,PF (defense),D flipped: positive = good on both sides
O,fg3m,1.217237653590241,0.1580508333779007,base,2015-2017,2016.0,2015,2017,7113.8,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,-0.12447231934275316,0.09594701864246284,base,2015-2017,2016.0,2015,2017,7113.8,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.6899227966077677,0.0722486221948363,base,2015-2017,2016.0,2015,2017,7113.8,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.5220851286375312,0.06272420520871952,base,2015-2017,2016.0,2015,2017,7113.8,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.5904778955859129,0.06247968121272336,base,2015-2017,2016.0,2015,2017,7113.8,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.30638920319043744,0.1460013505807923,base,2015-2017,2016.0,2015,2017,7113.8,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.4771031101899776,0.09544758996312551,base,2015-2017,2016.0,2015,2017,7113.8,ORB (offense),D flipped: positive = good on both sides
O,drb,-0.029762761125065748,0.053814634978054485,base,2015-2017,2016.0,2015,2017,7113.8,DRB (offense),D flipped: positive = good on both sides
O,ast,0.34798874362184007,0.05226785554207496,base,2015-2017,2016.0,2015,2017,7113.8,AST (offense),D flipped: positive = good on both sides
O,tov,-0.5918136095480011,0.1316535282123975,base,2015-2017,2016.0,2015,2017,7113.8,TOV (offense),D flipped: positive = good on both sides
O,stl,0.7887081604552675,0.17929897371138828,base,2015-2017,2016.0,2015,2017,7113.8,STL (offense),D flipped: positive = good on both sides
O,blk,-0.16372197109380004,0.13374226550085802,base,2015-2017,2016.0,2015,2017,7113.8,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.4094978653244137,0.08407327524777244,base,2015-2017,2016.0,2015,2017,7113.8,PF (offense),D flipped: positive = good on both sides
D,fg3m,0.26363116900558103,0.16775086667795525,base,2015-2017,2016.0,2015,2017,7113.8,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.2669471808540095,0.10187166352655741,base,2015-2017,2016.0,2015,2017,7113.8,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,0.0844180235788006,0.07689858798741252,base,2015-2017,2016.0,2015,2017,7113.8,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.31069477449921057,0.06749158187203248,base,2015-2017,2016.0,2015,2017,7113.8,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.08679590380910393,0.06686496292033628,base,2015-2017,2016.0,2015,2017,7113.8,FTM (defense),D flipped: positive = good on both sides
